State,City,Header,Description,Link
California,Irvine,Cogent Orange County,"Cogent Communications, Inc.300 S Harbor Blvd.92805 Anaheim",/usa/california/irvine/cogent-anaheim/
California,Irvine,Orange County Internet Exchange,Telekenex Inc.2001 E. Dyer Rd92705 Santa Ana,/usa/california/irvine/orange-county-internet-exchange/
California,Irvine,Alchemy.net,"Alchemy Communications, Inc.2460 Main St92614 Irvine",/usa/california/irvine/alchemynet/
California,Irvine,tw telecom Orange County,tw telecom7 Mason92618 Irvine,/usa/california/irvine/twtc-orange-county/
California,Irvine,HOSTING - Irvine,HOSTING16842 Von Karman Ave92606 Irvine,/usa/california/irvine/hosting-irvine/
California,Sacramento,NTT Sacramento CA1,NTT Global Data Centers1200 Striker Avenue95834 Sacramento,/usa/california/sacramento/ntt-sacramento-ca1/
California,Sacramento,NTT Sacramento CA3,NTT Global Data Centers1625 West National Drive95834 Sacramento,/usa/california/sacramento/ntt-sacramento-ca3/
California,Sacramento,NTT Sacramento CA2,NTT Global Data Centers1312 Striker Avenue95834 Sacramento,/usa/california/sacramento/ntt-sacramento-ca2/
California,Sacramento,EdgeConneX Sacramento - EDCSAC01,EdgeConneX10980 Gold Center Dr95670 Rancho Cordova,/usa/california/sacramento/edcsac01/
California,Sacramento,Prime Sacramento Building One,Prime Data Centers2407 AK Street95652 McClellan Park,/usa/california/sacramento/prime-building-one/
California,Sacramento,QTS Sacramento,QTS Data Centers1100 North Market Blvd95834 Sacramento,/usa/california/sacramento/herakles-data/
California,Sacramento,365 Data Centers - SungardAS Rancho Cordova,365 Data Centers11085 Sun Center Dr95670 Rancho Cordova,/usa/california/sacramento/sungard-sacramento/
California,Sacramento,Quest McClellan BRC,Quest4235 Forcum Ave95652 Sacramento,/usa/california/sacramento/mcclellan-brc/
California,Sacramento,Quest Roseville HABC,Quest9000 Foothills Blvd95765 Roseville,/usa/california/sacramento/quest-roseville-sdc/
California,Sacramento,Conscious Data Centers,Conscious Capital Data Center3141 Data Dr95670 Rancho Cordova,/usa/california/sacramento/conscious-data-centers/
California,Sacramento,Lumen Sacramento 1,Lumen1075 Triangle Court95691 West Sacramento,/usa/california/sacramento/lumen-sacramento-1/
California,Sacramento,Prime Data Centers - Sacramento,Prime Data Centers3140 Peacekeeper Way95652 McClellan Park,/usa/california/sacramento/prime-sacramento/
California,Sacramento,Prime Data Centers,GroupOne2407 AK St95652 McClellan,/usa/california/sacramento/prime-data-centers/
California,Sacramento,Lumen Sacramento 2,Lumen1005 North B Street95814 Sacramento,/usa/california/sacramento/level3-sacramento2/
California,Sacramento,iStreet Solutions,"iStreet Solutions, LLC1075 Triangle Ct.95605 West Sacramento",/usa/california/sacramento/istreet-solutions/
California,Sacramento,Datacate Inc.,Datacate Inc.2999 Gold Canal Dr.95670 Rancho Cordova,/usa/california/sacramento/datacate/
California,Sacramento,DataNOC.com,DataNOC.com10321 Placer Lane95827 Sacramento,/usa/california/sacramento/datanoccom/
California,Sacramento,Gold Data Centers,Gold Data Centerswithin 1 block from 5 other data centers95670 Rancho Cordova,/usa/california/sacramento/gold-data-centers/
California,Tustin,IC2NET Tustin Data Center,"IC2 Holdings, Inc.14351 Myford Rd92780 Tustin",/usa/california/tustin/ic2net-tustin-data-center/
California,Tustin,Lumen Tustin,Lumen14452 Franklin Avenue92780 Tustin,/usa/california/tustin/level3-tustin/
California,Mountain View,Layer42 Mountain View,Layer42 Networks1555 Plymouth St94043 Mountain View,/usa/california/mountain-view/layer42-networks/
California,San Luis Obispo,H5 Data Centers San Luis Obispo,H5 Data Centers3610 Sacramento Dr.93401 San Luis Obispo,/usa/california/san-luis-obispo/h5-san-luis-obispo/
California,San Luis Obispo,Lumen San Luis Obispo 1,Lumen775 Capitolio Way93401 San Luis Obispo,/usa/california/san-luis-obispo/level3-san-luis-obispo1/
California,San Luis Obispo,Lumen San Luis Obispo 2,Lumen254 Granada Drive93401 San Luis Obispo,/usa/california/san-luis-obispo/level3-san-luis-obispo2/
California,San Luis Obispo,SBP1,Digital West Networks3620 Sacramento Dr93401 San Luis Obispo,/usa/california/san-luis-obispo/sbp1/
California,San Luis Obispo,tw telecom San Luis Obispo,tw telecom3050 Broad St93401 San Luis Obispo,/usa/california/san-luis-obispo/twtc-san-luis-obispo/
California,Modesto,Modesto City Tower,"Ayera Technologies, Inc.801 Tenth Street95354 Modesto",/usa/california/modesto/ayera-city-tower/
California,Modesto,Lumen Modesto,Lumen1224 13th Street95354 Modesto,/usa/california/modesto/level3-modesto/
California,Fresno,Microsoft Fresno,"Microsoftwithin Fresno, Californian/a Fresno",/usa/california/fresno/microsoft-fresno/
California,Fresno,Unwired FAT1,unWired Broadband414 Bedford93711 Fresno,/usa/california/fresno/unwired-fat1/
California,Fresno,Lumen Fresno 1,Lumen305 W. Napa Ave93706 Fresno,/usa/california/fresno/level3-fresno1/
California,Fresno,Lumen Fresno 2,Lumen7576 N Del Mar Ave93711 Fresno,/usa/california/fresno/twtc-fresno/
California,Riverside,AISO Solar Powered Data Center,AISO.Net25655 Louisa Lane92585 Romoland,/usa/california/riverside/aisonet/
California,Riverside,Lumen Riverside 1,Lumen1550 Malborough Avenue92507 Riverside,/usa/california/riverside/level3-riverside1/
California,Riverside,MarquisNet Riverside Data Center,"MarquisNetTM, LLC.1960 Chicago Ave92507 Riverside",/usa/california/riverside/marquisnet-riverside/
California,Santa Ana,XO Santa Ana,XO Communications1928 E. Deere Ave92705 Santa Ana,/usa/california/santa-ana/xo-santa-ana/
California,El Segundo,200 North Nash Street (LAX11),Digital Realty200 North Nash Street90245 El Segundo,/usa/california/el-segundo/200-north-nash-street/
California,El Segundo,Equinix LA4,Equinix445 N Douglas St90245 El Segundo,/usa/california/el-segundo/equinix-el-segundo/
California,El Segundo,Evocative LAX10,Evocative Data Centers2260 E El Segundo Blvd90245 El Segundo,/usa/california/el-segundo/evocative-lax10/
California,Oakland,720 2nd Street (OAK10),Digital Realty720 2nd street94607 Oakland,/usa/california/oakland/720-2nd-st/
California,Oakland,Cogent Oakland,"Cogent Communications, Inc.1624 Franklin Street94612 Oakland",/usa/california/oakland/cogent-oakland/
California,Emeryville,Lumen Oakland,Lumen1313 53rd Street94608 Emeryville,/usa/california/emeryville/level3-oakland/
California,Emeryville,Lumen Emeryville 1,Lumen5000 Hollis Street94608 Emeryville,/usa/california/emeryville/level3-5000-hollis/
California,Rohnert Park,Sonoma Mountain Data Center,Sonoma Mountain Datacenter1400 Valley House Dr.94928 Rohnert Park,/usa/california/rohnert-park/sonoma-mountain-village/
California,Rohnert Park,Sonoma Mountain Datacenter,Sonoma Mountain Datacenter1300 Valley House Drive94928 Rohnert park,/usa/california/rohnert-park/sonoma-mountain-datacenter/
California,Goleta,Goleta,Impulse Advanced Communications81 David Love Place93117 Goleta,/usa/california/goleta/goleta/
California,Newport Beach,Orange County Managed Colo,RCG International4570 Campus Dr.92660 Newport Beach,/usa/california/newport-beach/orange-county-managed-colo/
California,Santa Cruz,Got.Net,Got.Net303 Potrero St.95060 Santa Cruz,/usa/california/santa-cruz/gotnet/
California,Inland Empire,Ontario Datacenter,One Data Center America350 S. Milliken Ave91761 Ontario,/usa/california/inland-empire/ontario-datacenter/
California,Inland Empire,tw telecom Ontario,tw telecom780 S Milliken Ave91761 Ontario,/usa/california/inland-empire/twtc-ontario/
California,Inland Empire,tw telecom Riverside,tw telecom1110 Palmyrita Ave92507 Riverside,/usa/california/inland-empire/twtc-riverside/
California,Santa Barbara,Lumen Santa Barbara,Lumen122 Helena Ave92101 Santa Barbara,/usa/california/santa-barbara/level3-santa-barbara/
California,Santa Barbara,Santa Barbara,Impulse Advanced Communications104 West Anapamu Street93101 Santa Barbara,/usa/california/santa-barbara/santa-barbara/
California,Santa Barbara,tw telecom Santa Barbara,tw telecom5383 Hollister Ave93111 Goleta,/usa/california/santa-barbara/twtc-santa-barbara/
California,Bakersfield,Lumen Bakersfield 2,Lumen1430 Truxtun Ave93301 Bakersfield,/usa/california/bakersfield/twtc-bakersfield/
California,Bakersfield,Lumen Bakerfield 1,Lumen2020 P. Street93311 Bakersfield,/usa/california/bakersfield/level3-bakerfield1/
California,Burbank,3015 Winona Avenue (BUR10),Digital Realty3015 Winona Avenue91504 Burbank,/usa/california/burbank/3015-winona-avenue/
California,Hawthorne,Centersquare Hawthorne,Centersquare2301 W 120th St90250 Hawthorne,/usa/california/hawthorne/evoque-hawthorne-lax1/
California,Hayward,Lumen Hayward 1,Lumen23965 Connecticut St94545 Hayward,/usa/california/hayward/lumen-hayward-1/
California,Manchester Ca,Lumen Manchester 1,Lumen19700 State Hwy95459 Manchester,/usa/california/manchester-ca/level3-manchester1/
California,San Bernardino,Lumen San Bernardino,Lumen5705 Industrial Parkway92407 San Bernardino,/usa/california/san-bernardino/level3-san-bernardino/
Texas,Dallas,2323 Bryan Street (DFW10),Digital Realty2323 Bryan Street75201 Dallas,/usa/texas/dallas/2323-bryan-street/
Texas,Dallas,8435 Stemmons Freeway (DFW36),Digital Realty8435 Stemmons Freeway75247 Dallas,/usa/texas/dallas/tel-x-dallas2/
Texas,Dallas,Centersquare Webb Chapel,Centersquare11830 Webb Chapel Rd.75234 Dallas,/usa/texas/dallas/evoque-dal2/
Texas,Dallas,1232 Alma Road (DFW16),Digital Realty1232 Alma Road75081 Richardson,/usa/texas/dallas/1232-alma/
Texas,Dallas,Centersquare Allen,Centersquare900 Guardians Way75013 Dallas,/usa/texas/dallas/evoque-dal1/
Texas,Dallas,4025 Midway Rd (DFW11),Digital Realty4025 Midway Rd75007 Carrollton,/usa/texas/dallas/4025-midway/
Texas,Dallas,850 E. Collins Boulevard (DFW28),Digital Realty850 E. Collins Boulevard75081 Richardson,/usa/texas/dallas/850-e-collins-boulevard/
Texas,Dallas,Cologix DAL1,Cologix1950 N. Stemmons Fwy75207 Dallas,/usa/texas/dallas/cologix-infomart/
Texas,Dallas,11830 Webb Chapel Road (DFW13),Digital Realty11830 Webb Chapel Road75234 Dallas,/usa/texas/dallas/11830-webb-chapel-road/
Texas,Dallas,Cologix DAL2,Cologix1950 North Stemmons Freeway75207 Dallas,/usa/texas/dallas/cologix-dal2/
Texas,Dallas,1210 Integrity Drive (DFW18),Digital Realty1210 Integrity Drive75081 Richardson,/usa/texas/dallas/1210-integrity-drive/
Texas,Dallas,900 Quality Way (DFW17),Digital Realty900 Quality Way75081 Richardson,/usa/texas/dallas/900-quality-way/
Texas,Dallas,Cologix DAL3,Cologix1950 North Stemmons Freeway75207 Dallas,/usa/texas/dallas/cologix-dal3/
Texas,Dallas,Flexential Dallas - Plano Data Center,Flexential3500 E Plano Pkwy75074 Plano,/usa/texas/dallas/flexential-plano/
Texas,Dallas,Flexential Dallas - Downtown Data Center,Flexential1950 Stemmons Freeway75207 Dallas,/usa/texas/dallas/flexential-dallas-downtown/
Texas,Dallas,Hivelocity - Dallas 1,Hivelocity1515 Round Table Dr75247 Dallas,/usa/texas/dallas/hivelocity-carrier1/
Texas,Dallas,Flexential Dallas - Richardson Data Center,Flexential3010 Waterview Parkway75080 Richardson,/usa/texas/dallas/flexential-richardson/
Texas,Dallas,2440 Marsh Lane (DFW12),Digital Realty2440 Marsh Lane75006 Carrollton,/usa/texas/dallas/2440-marsh-lane/
Texas,Dallas,907 Security Row (DFW35),Digital Realty907 Security Row75081 Richardson,/usa/texas/dallas/907-security-row/
Texas,Dallas,950 E. Collins Boulevard (DFW29),Digital Realty950 E. Collins Boulevard75081 Richardson,/usa/texas/dallas/950-e-collins-boulevard/
Texas,Dallas,1215 Integrity Drive (DFW25),Digital Realty1215 Integrity Drive75081 Richardson,/usa/texas/dallas/1215-integrity-drive/
Texas,Dallas,2501 S. State Highway 121 (DFW26),Digital Realty2501 S. State Highway 12175056 Lewisville,/usa/texas/dallas/2501-s-state-highway-121/
Texas,Dallas,4849 Alpha Road (DFW14),Digital Realty4849 Alpha Road75244 Dallas,/usa/texas/dallas/4849-alpha-road/
Texas,Dallas,DFW VII - Garland,Stream Data Centers1813 Lookout Drive75044 Garland,/usa/texas/dallas/dfw-garland/
Texas,Dallas,NTT Dallas TX1,NTT Global Data Centers2008 Lookout Drive75044 Garland,/usa/texas/dallas/ragingwire-dallas-tx1/
Texas,Dallas,CyrusOne DFW1 - Carrollton,CyrusOne Data Centers1649 Frankfort Road West75007 Carrollton,/usa/texas/dallas/cyrusone-carrolton/
Texas,Dallas,TierPoint Dallas,TierPoint3004 Irving Blvd75247 Dallas,/usa/texas/dallas/colo4dallas/
Texas,Dallas,CyrusOne DFW3 - Allen,CyrusOne Data Centers2300 Chelsea Blvd75013 Allen,/usa/texas/dallas/cyrusone-dfw3/
Texas,Dallas,TierPoint Dallas - Fort Worth,TierPoint13701 Independence76177 Fort Worth,/usa/texas/dallas/tierpoint-dallas-fort-worth/
Texas,Dallas,Evocative DAL6,Evocative Data Centers1221 Coit Road75075 Plano,/usa/texas/dallas/internap-dallas/
Texas,Dallas,Tierpoint Dallas-Allen,TierPoint820 Allen Commerce Parkway75013 Allen,/usa/texas/dallas/tierpoint-dallas-allen/
Texas,Dallas,DataBank DFW1 - Downtown Dallas,DataBank400 S. Akard75202 Dallas,/usa/texas/dallas/databank/
Texas,Dallas,Evocative DAL1,Evocative Data Centers2800 Summit Ave75074 Plano,/usa/texas/dallas/da1-evocative-data-center/
Texas,Dallas,CyrusOne DFW2 - Lewsiville,CyrusOne Data Centers2501 S. State Hwy 121 Business75067 Lewsiville,/usa/texas/dallas/dallas-technology-center/
Texas,Dallas,DataBank DFW2 - North Dallas,DataBank904 Quality Way75801 Dallas,/usa/texas/dallas/databank-north-dallas/
Texas,Dallas,Prime Dallas 1,Prime Data Centers1515 Round Table75247 Dallas,/usa/texas/dallas/carrier1/
Texas,Dallas,Infomart Dallas,Equinix1950 N. Stemmons Freeway75207 Dallas,/usa/texas/dallas/infomart/
Texas,Dallas,CoreSpace,"CoreSpace, Inc.7505 John W. Carpenter Freeway75247 Dallas",/usa/texas/dallas/corespace/
Texas,Dallas,Equinix DA1,Equinix1950 North Stemmons Freeway75207 Dallas,/usa/texas/dallas/equinix-dallas/
Texas,Dallas,DataBank DFW5 - Dallas Infomart,DataBank1950 Stemmons Fwy75207 Dallas,/usa/texas/dallas/zcolo-1950-stemmons/
Texas,Dallas,ColoHouse Dallas,ColoHouse1649 West Frankford Road75007 Dallas,/usa/texas/dallas/colohouse-dallas/
Texas,Dallas,Aligned DFW-01,Aligned Data Centers2800 Summit Avenue75074 Plano,/usa/texas/dallas/aligned-dfw-01/
Texas,Dallas,Equinix DA11,Equinix1990 North Stemmons Freeway75207 Dallas,/usa/texas/dallas/equinix-da11/
Texas,Dallas,Equinix DA6,Equinix1950 North Stemmons Freeway75207 Dallas,/usa/texas/dallas/equinix-da6/
Texas,Dallas,Equinix DA2,Equinix1950 North Stemmons Freeway75207 Dallas,/usa/texas/dallas/equinix-da2/
Texas,Dallas,Rackspace Dallas 2,Rackspace Hosting1215 Integrity Drive75081 Richardson,/usa/texas/dallas/rackspace-dallas-2/
Texas,Dallas,DataBank DFW6 - Dallas Love Field,DataBank8600 Harry Hines Blvd75235 Dallas,/usa/texas/dallas/zcolo-harry-hines/
Texas,Dallas,DataBank DFW4 - Dallas Empire,DataBank1100 Empire Central Place75247 Dallas,/usa/texas/dallas/databank-dfw4/
Texas,Dallas,DataBank DFW7 - Dallas LBJ,DataBank6606 Lyndon B Johnson Fwy75240 Dallas,/usa/texas/dallas/nd-itg/
Texas,Dallas,DataBank DFW3 - Plano,DataBank8375 Dominion Pkwy75024 Plano,/usa/texas/dallas/databank-dfw3-plano/
Texas,Dallas,QTS Irving Campus,QTS Data Centers6431 Longhorn Drive75063 Irving,/usa/texas/dallas/qts-irving-campus/
Texas,Dallas,STACK Infrastructure DFW01B,STACK INFRASTRUCTURE6715 Pinecrest Dr75024 Plano,/usa/texas/dallas/stack-infrastructure-dfw01b/
Texas,Dallas,STACK Infrastructure DFW01A,STACK INFRASTRUCTURE6653 Pinecrest Dr75024 Plano,/usa/texas/dallas/stack-infrastructure-dfw01a/
Texas,Dallas,Aligned DFW-02,Aligned Data Centers2800 Summit Avenue75074 Plano,/usa/texas/dallas/aligned-dfw-02/
Texas,Dallas,Centersquare - Dallas DFW1,Centersquare14901 FAA Blvd76155 Fort Worth,/usa/texas/dallas/cyxtera-dfw1/
Texas,Dallas,CyrusOne Dallas (Downtown),CyrusOne Data Centers2323 Bryan Street75201 Dallas,/usa/texas/dallas/cyrusone-dallas-downtown/
Texas,Dallas,Skybox Atlantic Station,Skybox Datacenters2300 W Plano Pkwy75075 Plano,/usa/texas/dallas/skybox-atlantic-station/
Texas,Dallas,365 Data Centers - SungardAS Richardson,365 Data Centers1001 East Campbell Road75081 Richardson,/usa/texas/dallas/vericenter-richardson/
Texas,Dallas,Equinix DA3,Equinix1950 North Stemmons Freeway75207 Dallas,/usa/texas/dallas/switch-data-dallas3/
Texas,Dallas,QTS Irving DC1 & DC2,QTS Data Centers6431 Longhorn Drive75063 Irving,/usa/texas/dallas/qts-irving/
Texas,Dallas,Equinix DA7,Equinix6653 Pinecrest Dr75024 Plano,/usa/texas/dallas/equinix-da7/
Texas,Dallas,Skybox Legacy Campus,Skybox Datacenterswithin about 25 miles north of Downtown Austin75075 Plano,/usa/texas/dallas/skybox-legacy-campus/
Texas,Dallas,QTS Irving DC3,QTS Data Centers6351 Longhorn Drive75063 Irving,/usa/texas/dallas/qts-irving-dfw1-dc3/
Texas,Dallas,QTS Fort Worth,QTS Data Centers14100 Park Vista Boulevard76177 Fort Worth,/usa/texas/dallas/qts-fort-worth/
